id,name,aliases,latitude,longitude,category_id,category_de,group_id,fame_id,region,description,note,access,quality,quality_label,source,research,photo_page,photo_author,photo_license,photo_license_url,merged_records
1067,Rusasetvatnet flytebrygge,,63.723212,9.718382,beach,Strand und Ufer,coast,local_tip,Trøndelag,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/8393781340,https://nordnorge.com/,,,,,1
1068,Stranda under fjellet,Stranda under fjellet – Vågan,68.243377,14.604789,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/18611065,https://nordnorge.com/,,,,,2
1069,Rorvika,Rorvika – Vågan,68.203592,14.234404,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/5314624,https://nordnorge.com/,,,,,2
1070,Raen,Raen – Moskenes,67.976386,12.972122,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",100,Gut dokumentiert,https://www.openstreetmap.org/node/11177633082,https://nordnorge.com/,"https://commons.wikimedia.org/wiki/File:R%C3%A5en,_Buskerud_-_Riksantikvaren-T059_01_0098.jpg",Halvor Vreim,Public domain,https://commons.wikimedia.org/wiki/Commons:Public_domain,2
1071,Hellsanden,,67.835106,12.821114,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/11177630083,https://nordnorge.com/,,,,,1
1072,Buneset,,67.97762,12.962979,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",100,Gut dokumentiert,https://www.openstreetmap.org/relation/5597064,https://nordnorge.com/,https://commons.wikimedia.org/wiki/File:Buneset_Lofoten_01.jpg,"Thomas Faivre-Duboz from Paris, France",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,1
1073,Horseid,,68.021497,12.995366,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",100,Gut dokumentiert,https://www.openstreetmap.org/relation/5597065,https://nordnorge.com/,https://commons.wikimedia.org/wiki/File:Horseid_beaches.jpg,"Vasile Cotovanu from Zürich, Switzerland",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,1
1074,Kollvika,,68.552399,14.623083,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/1198827563,https://nordnorge.com/,,,,,1
1075,Vallan,,65.749863,12.395733,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/12078203005,https://nordnorge.com/,,,,,1
1076,Bankfjæra,,68.410549,15.997454,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/8878449,https://nordnorge.com/,,,,,1
1077,Punn Sanden,,67.660174,12.628813,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/5597067,https://nordnorge.com/,,,,,1
1078,Nordlandshagen,,67.684153,12.654293,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/5597066,https://nordnorge.com/,,,,,1
1079,Vassbotnet,,66.74549,13.677601,beach,Strand und Ufer,coast,local_tip,Nordland,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/1496192289,https://nordnorge.com/,,,,,1
1080,Hosnasanden,,64.05307,9.949643,beach,Strand und Ufer,coast,local_tip,Trøndelag,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/19525362,https://nordnorge.com/,,,,,1
1081,Sannan,,64.144419,10.155672,beach,Strand und Ufer,coast,local_tip,Trøndelag,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",100,Gut dokumentiert,https://www.openstreetmap.org/way/313426716,https://nordnorge.com/,"https://commons.wikimedia.org/wiki/File:Benjamin,_Bergljot_og_Marta_Sannan_(30398457581).jpg","Åsen Museum og Historielag from Åsen, Norge/Norway",CC BY 2.0,https://creativecommons.org/licenses/by/2.0/,1
1082,Rullesteinsfjæra,,70.498484,28.075008,beach,Strand und Ufer,coast,local_tip,Finnmark,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/17908293,https://nordnorge.com/,,,,,1
1083,Årdalssanden,,65.041749,11.580456,beach,Strand und Ufer,coast,local_tip,Trøndelag,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/1082575524,https://nordnorge.com/,,,,,1
1084,Tjeldnesbukta,,68.630557,15.839046,beach,Strand und Ufer,coast,local_tip,Troms,"Ein kleinerer Strand, eine Bucht oder Uferzone für einen ruhigeren Halt an der nordnorwegischen Küste.","Gezeiten, Wind, Strömung und örtliche Parkregeln prüfen.","Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/node/3684318246,https://nordnorge.com/,,,,,1
1085,Kråkskarvatnet,Kråkskarvatnet – Tromsø,69.650661,18.405892,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/190037113,https://ut.no/,,,,,2
1086,Litleskarvatnet - Gáranasjávri,Litleskarvatnet - Gáranasjávri – Tromsø,69.561758,19.318878,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/300855120,https://ut.no/,,,,,2
1087,Trollvatnet - Bávatjávri,Trollvatnet - Bávatjávri – Tromsø,69.703969,19.458074,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/27172299,https://ut.no/,,,,,2
1088,Movikvatnet - Šlubbojávri,Movikvatnet - Šlubbojávri – Tromsø,69.712301,19.152376,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/158894263,https://ut.no/,,,,,2
1089,Reinvatnet,Reinvatnet – Tromsø,69.745328,19.265293,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/158894264,https://ut.no/,,,,,2
1090,Bakvatnet - Skearranjávri,Bakvatnet - Skearranjávri – Tromsø,69.753277,19.248441,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/158894261,https://ut.no/,,,,,2
1091,Søre Holmevatnet - Lágujávri,Søre Holmevatnet - Lágujávri – Tromsø,69.709764,19.264893,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/4075484,https://ut.no/,,,,,2
1092,Nordre Holmevatnet - Suorgejávri,Nordre Holmevatnet - Suorgejávri – Tromsø,69.721163,19.29116,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/4075483,https://ut.no/,,,,,2
1093,Hjørnevatnet,Hjørnevatnet – Tromsø,69.79585,19.111163,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/300577219,https://ut.no/,,,,,2
1094,Kulivatnet,Kulivatnet – Tromsø,69.76965,19.276737,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",90,Gut dokumentiert,https://www.openstreetmap.org/way/300855129,https://ut.no/,"https://commons.wikimedia.org/wiki/File:In_the_forest_(Troms%C3%B8,_Norway).jpg","Lars Tiede from Tromsø, Norway",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,2
1095,Nordre Reinvatn,Nordre Reinvatn – Tromsø,69.747033,19.275293,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/158894265,https://ut.no/,,,,,2
1096,Josvavatnet,Josvavatnet – Tromsø,69.769619,19.474858,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/158894274,https://ut.no/,,,,,2
1097,Tindvatnet,Tindvatnet – Tromsø,69.785435,19.017797,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",90,Gut dokumentiert,https://www.openstreetmap.org/way/300918413,https://ut.no/,https://commons.wikimedia.org/wiki/File:T%C3%B8nsvik_i_Troms%C3%B8_kommune.jpg,Ssu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,2
1098,Andrevatnet,Andrevatnet – Tromsø,69.798582,19.159506,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/300574742,https://ut.no/,,,,,2
1099,Langvatnet - Hoavgajávri,Langvatnet - Hoavgajávri – Tromsø,69.732929,19.277548,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/300841639,https://ut.no/,,,,,2
1100,Førstevatnet,Førstevatnet – Tromsø,69.791807,19.163078,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/300574731,https://ut.no/,,,,,2
1101,Nordre Snyfjellvatnet,Nordre Snyfjellvatnet – Tromsø,69.737217,19.343808,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/300855107,https://ut.no/,,,,,2
1102,Heaikkaunnajávrrit,Heaikkaunnajávrrit – Tromsø,69.700227,19.247097,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/300838359,https://ut.no/,,,,,2
1103,Tidelvvatnet,Tidelvvatnet – Tromsø,69.768811,19.458377,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/158894268,https://ut.no/,,,,,2
1104,Kjoselvvatnet,,69.719552,19.13809,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/300855139,https://ut.no/,,,,,1
1105,Moldbakkvatnet,,69.723317,19.129746,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/300855127,https://ut.no/,,,,,1
1106,Kynnmovatnet,,69.76538,19.260498,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",90,Gut dokumentiert,https://www.openstreetmap.org/way/905796239,https://ut.no/,"https://commons.wikimedia.org/wiki/File:In_the_forest_(Troms%C3%B8,_Norway).jpg","Lars Tiede from Tromsø, Norway",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0/,1
1107,Skarvatnet,,69.788196,19.511678,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/906380292,https://ut.no/,,,,,1
1108,Seinesvatnet,Seinesvatnet – Bodø,67.203205,14.386678,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7511997,https://ut.no/,,,,,2
1109,Osvatnet,Osvatnet – Bodø,67.17623,14.589924,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7512595,https://ut.no/,,,,,2
1110,Innervatnet,Innervatnet – Bodø,67.067334,14.979808,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",90,Gut dokumentiert,https://www.openstreetmap.org/relation/7514921,https://ut.no/,https://commons.wikimedia.org/wiki/File:Jernvinnegrop_2017.jpg,Toremainn,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,2
1111,Yttervatnet,Yttervatnet – Bodø,67.084349,15.061625,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/519146893,https://ut.no/,,,,,2
1112,Rundhågvatnet,Rundhågvatnet – Bodø,67.157817,15.240906,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/519165448,https://ut.no/,,,,,2
1113,Lomtjønnan,Lomtjønnan – Bodø,67.533783,14.882204,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/519121247,https://ut.no/,,,,,2
1114,Pallvatnet,Pallvatnet – Bodø,67.304497,14.408471,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",90,Gut dokumentiert,https://www.openstreetmap.org/way/287336713,https://ut.no/,https://commons.wikimedia.org/wiki/File:Augusthimmel_Landegode.JPG,Kefi,CC0,https://creativecommons.org/publicdomain/zero/1.0/,2
1115,Tjønna,Tjønna – Bodø,67.195158,15.242124,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/way/519165541,https://ut.no/,,,,,2
1116,Vardhågvatnet,Vardhågvatnet – Bodø,67.020977,15.027997,lake,See und Fjellvatn,water,local_tip,Nordland,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",80,Gut dokumentiert,https://www.openstreetmap.org/relation/7514944,https://ut.no/,,,,,2
1117,Foravatnet,,68.707942,16.566039,lake,See und Fjellvatn,water,local_tip,Troms,Ein benanntes Gewässer im nordnorwegischen Berg- oder Waldland – geeignet als ruhiges Pausen- oder Wanderziel.,Der Punkt liegt auf dem Gewässer. Geeigneten Zugang suchen und gegebenenfalls eine Angelkarte klären.,"Startpunkt, Weg und saisonale Bedingungen vor Ort mit UT.no oder Norgeskart prüfen.",90,Gut dokumentiert,https://www.openstreetmap.org/relation/17085142,https://ut.no/,https://commons.wikimedia.org/wiki/File:Collage_forage_wikibooks.jpg,Abuluntu,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0/,1
